estilo	livro	capitulo	versiculo	texto
PDT	Romanos	3	4	( A ) ¡De ninguna manera ! Aunque todo el mundo falle en cumplir , Dios siempre cumple lo que promete . Así está escrito : « Para que , por medio de tus palabras , se demuestre que tú eres justo y vencerás cuando te juzguen » . [ a ]
PDT	Romanos	3	5	Cuando hacemos lo que es injusto , demostramos lo justo que es Dios . ¿Será posible entonces decir que Dios es injusto cuando nos castiga ? ( Estoy hablando según la lógica humana ) .
PDT	Romanos	3	6	¡Claro que no ! Si Dios fuera injusto , no tendría derecho de juzgar al mundo .
PDT	Romanos	3	7	Sería lo mismo decir : « Si comparados con la fidelidad de Dios mis engaños resultan en honra para Dios , entonces ¿por qué me condena como pecador ? »
PDT	Romanos	3	8	También sería como decir : « Hagamos el mal para que venga el bien » . Muchos nos critican y dicen que eso es lo que nosotros enseñamos , lo cual es falso . Con razón Dios los condenará .
PDT	Romanos	3	9	« ¿Estamos entonces en peores condiciones que los demás ? » ¡Claro que no ! Ya dijimos que tanto los judíos como los que no son judíos tienen tendencia al pecado . [ b ] Todos son culpables
PDT	Romanos	3	10	Pues como está escrito : « No hay justo , ¡ni uno solo !
PDT	Romanos	3	11	No hay quien tenga entendimiento . No hay quien de verdad quiera conocer a Dios .
PDT	Romanos	3	12	( B ) Todos han abandonado a Dios . Todos se hicieron inútiles . No hay nadie que haga el bien . ¡Ni uno solo ! [ c ]
PDT	Romanos	3	13	( C ) ( D ) Su boca es un sepulcro abierto ; usan la lengua para engañar . [ d ] Lo que dicen es como el veneno de una serpiente . [ e ]
PDT	Romanos	3	14	( E ) Su boca está llena de maldición y amargura . [ f ]
PDT	Romanos	3	15	Están siempre listos para herir o matar ;
PDT	Romanos	3	16	dondequiera que van causan destrucción y tristeza .
PDT	Romanos	3	17	( F ) No conocen el camino que lleva a la paz . [ g ]
PDT	Romanos	3	18	( G ) No les pasa por la mente tener respeto o temor de Dios » . [ h ]
PDT	Romanos	3	19	Ahora sabemos que lo que dice la ley es para los que tienen la ley . Se acabaron las excusas , todo el mundo está bajo el juicio de Dios
PDT	Romanos	3	20	porque nadie consigue ser aprobado por actos de obediencia a una ley . La ley sólo nos muestra nuestro pecado . Dios nos aprueba por medio de la fe
PDT	Romanos	3	21	Pero ahora Dios nos muestra lo que anunciaban la ley y los profetas : la manera en que Dios nos aprueba no tiene nada que ver con la ley , [ i ]
PDT	Romanos	3	22	sino que tiene que ver con la fe en Jesucristo . [ j ] Dios aprueba a todo el que tiene fe en Jesucristo , no importa quién sea .
PDT	Romanos	3	23	Todos pecaron y por eso no pueden participar de la gloria de Dios .
PDT	Romanos	3	24	Dios , por su generoso amor , aprueba a todos gratuitamente . Es un regalo de Dios hecho posible porque Jesucristo hizo lo necesario para liberarnos del pecado . 25-26 Dios ofreció a Jesucristo para hacer posible , por medio de su muerte , el perdón de los pecados . El perdón se recibe a través de la fe . Él ofreció a Jesucristo como sacrificio para demostrar que él siempre es justo en lo que hace . Lo demostró en el pasado cuando en su paciencia pasó por alto los pecados de muchos , y también ahora al aprobar a todo aquel que confía en Jesús .
PDT	Romanos	3	27	Entonces , ¿Hay alguna razón para estar orgullosos de nosotros mismos ? ¡No la hay ! ¿Por qué razón ? Por razón de fe y no por cumplir la ley .
PDT	Romanos	3	28	Por eso decimos que uno es aprobado por la fe y no por cumplir la ley .
PDT	Romanos	3	29	¿Acaso Dios es sólo Dios de los judíos ? ¿No lo es también de los que no son judíos ? ¡Claro que sí !
PDT	Romanos	3	30	Hay un solo Dios y él aprobará a los judíos [ k ] por la fe , pero también por la fe aprobará a los que no son judíos . [ l ]
PDT	Romanos	3	31	Entonces , ¿con la fe eliminamos la ley ? ¡De ninguna manera ! Por el contrario , confirmamos lo que la ley enseña . Footnotes - 3:4 Cita de Sal 51:4 . - 3:9 tienen tendencia al pecado o están bajo el control del pecado . - 3:10-12 Cita de Sal 14:1-3 . - 3:13 Cita de Sal 5:9 . - 3:13 Cita de Sal 140:3 . - 3:14 Cita de Sal 10:7 . - 3:15-17 Cita de Is 59:7-8 . - 3:18 Cita de Sal 36:1 . - 3:21 la manera [ … ] con la ley o que la fidelidad de Dios no depende del cumplimiento de la ley . - 3:22 la fe en Jesucristo o la fe de Jesucristo . - 3:30 judíos Textualmente circuncisos . - 3:30 que no son judíos Textualmente incircuncisos . ©
PDT	Romanos	3	2005	,
PDT	Romanos	3	2008	,
PDT	Romanos	3	2012	,
PDT	Romanos	3	2015	Bible League International
PDT	Romanos	4	4	Cuando alguien trabaja , el pago que recibe no es un regalo , sino algo que se ha ganado .
PDT	Romanos	4	2	Si Abraham llegó a ser aprobado por Dios por lo que hizo , entonces podía presumir de algo , pero no delante de Dios .
PDT	Romanos	4	3	( A ) Pues esto es lo que dice la Escritura : « Abraham creyó a Dios , quien tomó en cuenta la fe de Abraham y lo aprobó » . [ a ]
PDT	Romanos	4	5	Pero Dios aprueba al que cree en él sin que se gane eso con obras , Dios le toma en cuenta la fe y lo aprueba . Hasta el pecador es aprobado por Dios .
PDT	Romanos	4	6	David está de acuerdo con esto cuando dice que es afortunado el que Dios aprueba por la fe que tiene y no por lo que hace :
PDT	Romanos	4	7	« Afortunados aquellos a los que Dios les perdona las ofensas y les pasa por alto los pecados .
PDT	Romanos	4	8	( B ) Afortunado el que el Señor aprueba porque no le toma en cuenta sus pecados » . [ b ]
PDT	Romanos	4	9	Pero , ¿es esta bendición sólo para los que tienen la circuncisión ? ¿Acaso no es también para los que no la tienen ? Recordemos que « Abraham creyó a Dios , quien tomó en cuenta la fe de Abraham y lo aprobó » . [ c ]
PDT	Romanos	4	10	¿Qué significa esto ? ¿Dios aprobó a Abraham antes o después de tener la circuncisión ? Lo aprobó antes de tener la circuncisión .
PDT	Romanos	4	11	Abraham recibió la circuncisión después como un sello de la aprobación que recibió antes de circuncidarse . Por eso Abraham es el padre de todos los que tienen fe aunque no estén circuncidados para que ellos también sean aprobados como lo fue él .
PDT	Romanos	4	12	Abraham también es el padre de los que están circuncidados ; pero sólo de aquellos que además de su circuncisión siguen el ejemplo de la fe que Abraham demostró antes de ser circuncidado . La promesa se cumple por la fe
PDT	Romanos	4	13	De hecho , Abraham y sus descendientes recibieron la promesa de heredar el mundo , pero no por cumplir con la ley , sino porque Dios los aprobó por su fe .
PDT	Romanos	4	14	Si los que viven para la ley recibieran la promesa , la fe sería inútil y la promesa no tendría valor .
PDT	Romanos	4	15	Porque la ley provoca la ira de Dios cuando no se obedece ; pero cuando no hay ley , no existe el delito .
PDT	Romanos	4	16	Por eso , la promesa de Dios se recibe por la fe para que la promesa sea un regalo de Dios . Así todos los descendientes de Abraham tienen la seguridad de recibirla ; no sólo los que viven bajo la ley , sino también los que viven por la fe que tuvo Abraham . Él es el padre de todos nosotros .
PDT	Romanos	4	17	( C ) Así está escrito : « Te he hecho padre de muchas naciones » . [ d ] Así frente a Dios , Abraham creyó este mensaje , porque Dios puede dar vida a los muertos y crear algo de la nada .
PDT	Romanos	4	18	( D ) Dios le dijo a Abraham : « Tendrás muchos descendientes » . [ e ] Y , contra toda esperanza , creyó a Dios . Por eso fue padre de muchas naciones .
PDT	Romanos	4	19	Abraham tenía alrededor de cien años , no estaba en edad de tener hijos , y su esposa Sara era estéril . Abraham sabía todo esto , pero su fe no se debilitó .
PDT	Romanos	4	20	Mantuvo firme su fe en la promesa de Dios sin dudar jamás . Cada día su fe se hacía más fuerte , y así él daba honra a Dios .
PDT	Romanos	4	21	Abraham estaba seguro de que Dios sería capaz de cumplir su promesa .
PDT	Romanos	4	22	Por eso , « Él tomó en cuenta la fe de Abraham y lo aprobó » . [ f ]
PDT	Romanos	4	23	Cuando la Escritura dice que tomó en cuenta su fe , no lo dice sólo por Abraham .
PDT	Romanos	4	24	Eso fue escrito también para nosotros . Nosotros seremos aprobados por tener fe en el que resucitó de entre los muertos a Jesús , nuestro Señor .
PDT	Romanos	4	25	Jesús fue entregado a la muerte por nuestros pecados y fue resucitado para que fuéramos aprobados por Dios . ©
PDT	Romanos	4	2005	,
PDT	Romanos	4	2008	,
PDT	Romanos	4	2012	,
PDT	Romanos	4	2015	Bible League International
PDT	Romanos	5	5	Esa esperanza no nos va a fallar porque Dios nos dio el Espíritu Santo , quien ha derramado el amor de Dios en nosotros .
PDT	Romanos	5	2	A través de la fe , Cristo nos ha traído al generoso amor de Dios que ahora disfrutamos , y estamos felices con la esperanza de compartir la gloria de Dios .
PDT	Romanos	5	3	Pero hay más , podemos sentirnos felices aun cuando tenemos sufrimientos porque los sufrimientos nos enseñan a ser pacientes .
PDT	Romanos	5	4	Si tenemos paciencia , nuestro carácter se fortalece y con un carácter así , nuestra esperanza aumenta .
PDT	Romanos	5	6	Cristo murió por nosotros en el momento preciso : cuando éramos incapaces de salvarnos , siendo enemigos de Dios .
PDT	Romanos	5	7	Es muy difícil que alguien muera por salvar a una persona justa . Pero quizás alguien pudiera arriesgar su vida por una persona muy buena .
PDT	Romanos	5	8	En cambio , Dios nos demostró su amor en que Cristo murió por nosotros aun cuando éramos pecadores .
PDT	Romanos	5	9	Con mucha más razón ahora , seremos salvos de la ira de Dios porque él nos aprobó por medio de la muerte de Cristo .
PDT	Romanos	5	10	Cuando éramos enemigos de Dios , él hizo las paces con nosotros a través de la muerte de su Hijo . Con mayor razón ahora que somos amigos de Dios , él nos va a salvar por medio de la vida de Cristo .
PDT	Romanos	5	11	Además , ahora nos alegramos por lo que Dios ha hecho ya que tenemos amistad con Dios a través de nuestro Señor Jesucristo . Adán y Cristo
PDT	Romanos	5	12	El pecado llegó al mundo por lo que hizo un hombre . Con el pecado llegó también la muerte . Todos tendrán que morir porque todos han pecado .
PDT	Romanos	5	13	El pecado llegó al mundo antes que la ley , pero Dios no acusa a la gente de pecado si no hay una ley .
PDT	Romanos	5	14	Sin embargo , desde el tiempo de Adán hasta el tiempo de Moisés todos tuvieron que morir . Adán tuvo que morir porque desobedeció el mandato de Dios . Incluso los que no cometieron el pecado que cometió Adán , tuvieron que morir . Adán era como el que vendría en el futuro .
PDT	Romanos	5	15	En cambio , el regalo de Dios no tiene comparación con el pecado de Adán : lo que mucha gente recibió por culpa de un solo hombre fue la muerte . En cambio , lo que mucha gente recibió por el generoso amor de Dios fue el regalo de la vida gracias a un solo hombre , Jesucristo .
PDT	Romanos	5	16	Adán pecó y eso trajo la condenación , pero el regalo de Dios es diferente : se recibe después de cometer muchos pecados y lleva a la aprobación de Dios .
PDT	Romanos	5	17	La muerte reinó porque un solo hombre pecó . Pero los que han recibido en abundancia el generoso amor de Dios , con mucha más razón ahora tendrán vida y reinarán . Ellos recibieron su aprobación mediante un solo hombre , Jesucristo .
PDT	Romanos	5	18	Así como un pecado de Adán trajo la condenación a todos los seres humanos , así también un acto de bondad de Cristo trajo la aprobación de Dios y vida para todos .
PDT	Romanos	5	19	Un hombre desobedeció a Dios e hizo que muchos llegaran a ser pecadores , pero de la misma manera un solo hombre obedeció a Dios y así hizo que muchos fueran aprobados por Dios .
PDT	Romanos	5	20	La ley llegó para que el pecado aumentara , pero cuanto más aumentó el pecado , aumentó aun más el generoso amor de Dios .
PDT	Romanos	5	21	El pecado reinó por medio de la muerte , pero ahora el generoso amor de Dios reina aprobándonos por medio de nuestro Señor Jesucristo y dándonos vida eterna . Footnotes - 5:1 hay paz Algunos manuscritos dicen tengamos paz . ©
PDT	Romanos	5	2005	,
PDT	Romanos	5	2008	,
PDT	Romanos	5	2012	,
PDT	Romanos	5	2015	Bible League International
PDT	Romanos	6	6	Sabemos que nuestra vida de antes murió con Cristo en la cruz para que fuera destruido lo que desea pecar dentro de nosotros y dejáramos de ser esclavos del pecado .
PDT	Romanos	6	2	¡Claro que no ! Ya hemos muerto al pecado , así que no podemos seguir viviendo en el pecado .
PDT	Romanos	6	3	No saben ustedes que todos los que fuimos bautizados en Jesucristo nos unimos a él en su muerte .
PDT	Romanos	6	4	Cuando fuimos bautizados , también fuimos enterrados con Cristo y así compartimos su muerte para que así como Cristo resucitó por el gran poder del Padre , nosotros también andemos de acuerdo a la nueva vida .
PDT	Romanos	6	5	Así que si fuimos unidos a Cristo en una muerte como la de él , también nos uniremos con él en su resurrección .
PDT	Romanos	6	7	Un muerto está libre del poder del pecado .
PDT	Romanos	6	8	Como nosotros hemos muerto con Cristo , tenemos fe de que también viviremos con él .
PDT	Romanos	6	9	Sabemos que Cristo resucitó y no morirá más . La muerte ya no tiene ningún poder sobre él .
PDT	Romanos	6	10	Cristo murió para derrotar al pecado de una vez para siempre y ahora vive su nueva vida para dar honra a Dios .
PDT	Romanos	6	11	Así mismo , ustedes considérense muertos en cuanto al pecado y vivos para servir a Dios en Jesucristo .
PDT	Romanos	6	12	Así que no dejen que el pecado controle su cuerpo mortal ni obedezcan a sus deseos perversos .
PDT	Romanos	6	13	No utilicen ninguna parte de su cuerpo como arma de injusticia del pecado . Mejor pónganse al servicio de Dios , como personas que han muerto y han resucitado ; ofrezcan todo su cuerpo como arma de justicia a Dios .
PDT	Romanos	6	14	El pecado ya no gobernará sobre ustedes , porque ya no están sujetos a la ley , sino sólo al generoso amor de Dios . Esclavos del bien
PDT	Romanos	6	15	¿Qué significa esto ? ¿Vamos a pecar porque ya no estamos sujetos a la ley , sino sólo al generoso amor de Dios ? ¡Jamás !
PDT	Romanos	6	16	¿No saben ustedes que cuando se ponen al servicio de alguien y lo obedecen , son esclavos de él ? Pueden ser esclavos del pecado y morir o pueden ser esclavos de Dios y ser aprobados por él .
PDT	Romanos	6	17	Antes eran esclavos del pecado , pero , gracias a Dios , obedientemente y de todo corazón recibieron la formación [ b ] que se les dio por medio de la enseñanza .
PDT	Romanos	6	18	Ustedes fueron liberados del pecado y ahora son esclavos de la justicia .
PDT	Romanos	6	19	Expliqué esto con el ejemplo de la esclavitud porque debido a la debilidad humana a ustedes les es difícil entender . Pero así como antes ustedes entregaron su cuerpo al servicio de la corrupción y la de desobediencia , y eso los llevaba a desobedecer aun más ; ahora deben entregar su cuerpo al servicio de la justicia y vivir sólo para Dios .
PDT	Romanos	6	20	Cuando eran esclavos del pecado , no vivían al servicio de la justicia .
PDT	Romanos	6	21	¿Y qué sacaron con eso ? Sólo cosas de las que ahora sienten vergüenza y que llevan a la muerte .
PDT	Romanos	6	22	Pero ahora , liberados del pecado , se han hecho esclavos de Dios . Como resultado , se dedican sólo a Dios y eso los llevará a la vida eterna .
PDT	Romanos	6	23	El pecado da como pago la muerte , pero Dios da como regalo la vida eterna en unión con nuestro Señor Jesucristo . ©
PDT	Romanos	6	2005	,
PDT	Romanos	6	2008	,
PDT	Romanos	6	2012	,
PDT	Romanos	6	2015	Bible League International
PDT	Romanos	7	7	( A ) ¿Eso significa que la ley es pecado ? ¡Claro que no ! Pero la ley era la única manera de saber qué es el pecado . Por ejemplo , no sabía lo que significa desear lo que no me pertenece , pero la ley decía : « No desees lo que no te pertenece » [ a ] , y sólo entonces fue cuando lo entendí .
PDT	Romanos	7	2	Por ejemplo , la ley dice que una mujer casada debe permanecer unida a su marido mientras él esté vivo . Si el hombre muere , entonces ella queda libre de la ley del matrimonio .
PDT	Romanos	7	3	Sin embargo , si la mujer se casa con otro hombre mientras su esposo vive , ella comete adulterio . En cambio , si el esposo muere , ella queda libre de la ley del matrimonio y se puede casar con otro hombre sin cometer adulterio .
PDT	Romanos	7	4	Hermanos míos , de la misma manera , lo que ustedes eran antes murió cuando fueron unidos al cuerpo de Cristo . Ahora pertenecen a otro , a Cristo , que resucitó de la muerte . Y puesto que le pertenecen , pueden vivir una vida útil para Dios .
PDT	Romanos	7	5	Antes vivíamos una vida guiada por deseos perversos porque la ley nos hizo sentir deseos de utilizar el cuerpo para pecar y todo lo que sacábamos con eso era la muerte .
PDT	Romanos	7	6	Pero ahora hemos muerto a la ley que nos limitaba y fuimos liberados de ella . Ahora servimos a Dios de una manera nueva por medio del Espíritu y no servimos ya a la antigua manera de la ley escrita . Nuestra lucha contra el pecado
PDT	Romanos	7	8	El pecado se aprovechó de la ley , usando en mi contra ese mandamiento para despertar en mí toda clase de malos deseos , pues el pecado no tiene poder cuando no hay ley .
PDT	Romanos	7	9	Antes yo vivía sin conocer la ley , pero cuando conocí el mandamiento de la ley , se despertó en mí el deseo de pecar
PDT	Romanos	7	10	y morí por culpa del pecado . El mandamiento que debía traerme vida me trajo muerte ,
PDT	Romanos	7	11	porque el pecado se aprovechó del mandamiento para engañarme y para matarme .
PDT	Romanos	7	12	Así que la ley es santa y el mandamiento es santo , justo y bueno .
PDT	Romanos	7	13	¿Eso significa que lo que es bueno me trajo la muerte ? ¡De ninguna manera ! Lo que pasa es que el pecado se aprovechó de algo bueno para causarme la muerte y eso desenmascaró el pecado . A través del mandamiento se demostró que el pecado es terriblemente malo .
PDT	Romanos	7	14	Así que todos sabemos que la ley es espiritual , pero yo no soy espiritual porque el pecado tiene poder sobre mí . Soy como un esclavo del pecado .
PDT	Romanos	7	15	No sé qué está pasando conmigo : lo que quisiera hacer no lo hago y resulto haciendo lo que odio .
PDT	Romanos	7	16	Como no me gusta hacer el mal que hago , eso significa que reconozco que la ley es buena .
PDT	Romanos	7	17	Pero en realidad no soy yo el que hace esas maldades , sino el pecado que vive en mí .
PDT	Romanos	7	18	Yo sé que en mí el bien no tiene vida , es decir , no reside en mi naturaleza humana . Hay en mí el deseo de hacer el bien , pero no puedo llevarlo a cabo .
PDT	Romanos	7	19	En efecto , no hago el bien que quiero hacer , sino que hago el mal que no quiero hacer .
PDT	Romanos	7	20	Entonces si hago lo que no quiero hacer , no soy en realidad yo el que hace el mal , sino el pecado que vive en mí .
PDT	Romanos	7	21	Así que he aprendido esta regla : aunque quiero hacer el bien , el mal está ahí conmigo .
PDT	Romanos	7	22	En mi interior yo estoy de acuerdo con la ley de Dios .
PDT	Romanos	7	23	Pero veo que aunque mi mente la acepta , en mi cuerpo hay otra ley que lucha contra la ley de Dios . Esa otra ley es la ley que impone el pecado . Esa ley vive en mi cuerpo y me hace prisionero del pecado .
PDT	Romanos	7	24	¡Eso es terrible ! ¿Quién me salvará de este cuerpo que me causa muerte ?
PDT	Romanos	7	25	¡Dios me salvará ! Le doy gracias a él por medio de nuestro Señor Jesucristo . Así que mi intención es servir a la ley establecida por Dios , pero con mi cuerpo actúo como esclavo de una ley establecida por el pecado . Footnotes - 7:7 Cita de Éx 20:17 ; Dt 5:21 . ©
PDT	Romanos	7	2005	,
PDT	Romanos	7	2008	,
PDT	Romanos	7	2012	,
PDT	Romanos	7	2015	Bible League International
PDT	Romanos	8	8	los que tienen la mentalidad humana no pueden agradar a Dios .
PDT	Romanos	8	2	porque por medio de él , la ley del Espíritu que da vida te liberó [ a ] de la ley que trae pecado y muerte .
PDT	Romanos	8	3	Lo que la ley no podía hacer porque no pudo contra la naturaleza humana , Dios lo hizo al enviar a su Hijo , quien vivió con la misma vida con la que todo ser humano peca . Lo envió como una ofrenda para pagar por el pecado y así Dios se valió de esa vida humana para condenar el pecado .
PDT	Romanos	8	4	Todo esto lo hizo Dios para que pudiéramos vivir aprobados tal como exige la ley . Ya no vivimos de acuerdo a la naturaleza humana , sino que vivimos de acuerdo al Espíritu .
PDT	Romanos	8	5	Los que siguen la mentalidad humana , sólo piensan en satisfacerla , pero los que viven según el Espíritu sólo piensan en satisfacer al Espíritu .
PDT	Romanos	8	6	El que se deja controlar por su mentalidad humana tendrá muerte , pero el que deja que el Espíritu controle su mente tendrá vida y paz .
PDT	Romanos	8	7	Cuando alguien se deja controlar por su mentalidad humana , está en contra de Dios y se niega a obedecer la ley de Dios . De hecho , no es capaz de obedecerla ;
PDT	Romanos	8	9	En ustedes no predomina la mentalidad humana sino la del Espíritu , porque el Espíritu de Dios vive en ustedes . El que no tiene el Espíritu de Cristo , no pertenece a Cristo .
PDT	Romanos	8	10	El cuerpo de ustedes está muerto por culpa del pecado , pero si Cristo está en ustedes , Dios los aprobó y el Espíritu les da vida .
PDT	Romanos	8	11	Dios resucitó a Jesús de la muerte . Y si el Espíritu de Dios vive en ustedes , el mismo que resucitó a Cristo le dará vida a su cuerpo mortal por medio del Espíritu que vive en ustedes .
PDT	Romanos	8	12	Por eso hermanos , tenemos una obligación pero no es la de vivir según la mentalidad humana .
PDT	Romanos	8	13	Si viven de acuerdo con la mentalidad humana , morirán para siempre , pero si usan el poder del Espíritu para dejar de hacer maldades , vivirán para siempre .
PDT	Romanos	8	14	Los hijos de Dios se dejan guiar por el Espíritu de Dios .
PDT	Romanos	8	15	El Espíritu que ustedes han recibido ahora no los convierte en esclavos llenos de temor . Al contrario , el Espíritu que han recibido los hace hijos . Por el Espíritu podemos gritar : « ¡Querido padre ! » [ b ]
PDT	Romanos	8	16	El Espíritu mismo le habla a nuestro espíritu y le asegura que somos hijos de Dios .
PDT	Romanos	8	17	Por ser hijos de Dios recibiremos las bendiciones que Dios tiene para su pueblo . Dios nos dará todo lo que le ha dado a Cristo , pero también tenemos que sufrir con él para compartir su gloria . Tendremos la grandeza en el futuro
PDT	Romanos	8	18	Yo reconozco que tenemos que sufrir ahora , pero esos sufrimientos no son nada comparados con toda la gloria que vamos a recibir después .
PDT	Romanos	8	19	Toda la creación de Dios está esperando con impaciencia el momento en que Dios muestre al mundo quiénes son sus hijos .
PDT	Romanos	8	20	La creación no pudo alcanzar su propósito original , pero no por causa de ella , sino porque Dios así lo dispuso . Sin embargo , queda esta esperanza :
PDT	Romanos	8	21	que la creación será liberada de la esclavitud de la corrupción para disfrutar luego la grandeza de los hijos de Dios .
PDT	Romanos	8	22	Todos sabemos que hasta hoy toda la creación se queja de dolor y sufre como una mujer con dolores de parto .
PDT	Romanos	8	23	No sólo el mundo , sino también nosotros sufrimos , pero ya tenemos el Espíritu como anticipo de la promesa de Dios . Ahora esperamos que Dios nos dé todos los derechos como hijos suyos cuando nuestro cuerpo sea liberado . [ c ]
PDT	Romanos	8	24	Cuando fuimos salvos recibimos esa esperanza , pero una esperanza que se ve no es realmente una esperanza , ¿para qué esperar lo que ya se ve ?
PDT	Romanos	8	25	En cambio , nosotros estamos esperando lo que aun no podemos ver y lo esperamos con paciencia .
PDT	Romanos	8	26	De igual manera , el Espíritu nos ayuda en nuestra debilidad . Por ejemplo , cuando no sabemos qué pedirle a Dios , el Espíritu mismo le pide a Dios por nosotros . El Espíritu le habla a Dios a través de gemidos imposibles de expresar con palabras .
PDT	Romanos	8	27	Pero Dios nos conoce a fondo y entiende lo que el Espíritu quiere decir , porque el Espíritu ruega a favor de su pueblo santo de acuerdo a la voluntad de Dios . Victoria en Cristo
PDT	Romanos	8	28	Sabemos que Dios obra en toda situación para el bien de los que lo aman , los que han sido llamados por Dios de acuerdo a su propósito .
PDT	Romanos	8	29	Dios los conocía antes de que el mundo fuera creado . Él decidió que fueran como su Hijo y quería que el Hijo fuera el mayor [ d ] de muchos hermanos .
PDT	Romanos	8	30	Dios decidió que serían como su Hijo , por eso los eligió por adelantado y los aprobó dándoles su gloria .
PDT	Romanos	8	31	¿Qué podemos decir de todo esto ? Si Dios está a nuestro favor , nadie podrá estar contra nosotros .
PDT	Romanos	8	32	Dios mostró su favor hacia nosotros hasta tal punto que dio a su propio Hijo para que muriera por nosotros . Siendo así , ¿cómo no nos va a dar , junto con él , todo lo que tiene ?
PDT	Romanos	8	33	¿Quién podrá acusar al pueblo que Dios ha elegido ? Dios es el que nos aprueba .
PDT	Romanos	8	34	¿Quién va a condenarnos ? Cristo fue quien murió por nosotros y además resucitó . Ahora Cristo está sentado a la derecha de Dios y está rogando por nosotros .
PDT	Romanos	8	35	¿Podrá algo separarnos del amor de Cristo ? Ni las dificultades , ni los problemas , ni las persecuciones , ni el hambre , ni la desnudez , ni el peligro ni tampoco la muerte .
PDT	Romanos	8	36	( A ) Así está escrito : « Por ti estamos siempre en peligro de muerte , nos tratan como si fuéramos ovejas que van al matadero » . [ e ]
PDT	Romanos	8	37	Más bien , en todo esto salimos más que victoriosos por medio de Dios quien nos amó .
PDT	Romanos	8	38	Pues estoy convencido de que ni la muerte ni la vida , ni los ángeles ni los poderes diabólicos , ni lo presente , ni lo que vendrá en el futuro , ni poderes espirituales ,
PDT	Romanos	8	39	ni lo alto ni lo profundo , [ f ] ni ninguna otra cosa creada podrá separarnos del amor de Dios que se encuentra en nuestro Señor Jesucristo . Footnotes - 8:2 te liberó Algunos manuscritos dicen me liberó . - 8:15 ¡Querido padre ! Textualmente ¡Abba ! una palabra en idioma arameo . Los niños llamaban Abba a su papá . - 8:23 Ahora esperamos [ … ] sea liberado Algunos manuscritos tienen Ahora esperamos el momento cuando nuestro cuerpo sea liberado omitiendo que Dios nos dé todos los derechos como hijos suyos . - 8:29 Hijo fuera el mayor Esto probablemente significa que Cristo fue el primero de la familia de Dios que compartió la gloria de Dios . - 8:36 Cita de Sal 44:22 . - 8:39 ni lo alto ni lo profundo Puede hacer referencia al cielo , arriba , y al Hades , el lugar de los muertos , abajo . O , a los poderes espirituales del cielo y a los poderes espirituales del infierno . ©
PDT	Romanos	8	2005	,
PDT	Romanos	8	2008	,
PDT	Romanos	8	2012	,
PDT	Romanos	8	2015	Bible League International
PDT	Romanos	9	9	( B ) cuando le prometió : « El año que viene [ f ] yo volveré , y Sara tendrá un hijo » . [ g ]
PDT	Romanos	9	2	tengo una gran tristeza y llevo siempre un gran dolor en el corazón .
PDT	Romanos	9	3	Espero que pueda ayudar a mis compatriotas , que son mi propia raza . ¡Incluso estaría dispuesto a recibir una maldición y correr el riesgo de ser separado de Cristo si eso sirviera para ayudarlos !
PDT	Romanos	9	4	Ellos son el pueblo de Israel , son los hijos que Dios eligió ; les mostró su gloria cuando recibieron los pactos que hizo con su pueblo . Dios les dio la ley , la adoración en el templo [ a ] y sus promesas .
PDT	Romanos	9	5	Sus antepasados son los patriarcas . De ellos desciende físicamente el Mesías , quien es Dios sobre todos , [ b ] bendito para siempre . Así sea . [ c ]
PDT	Romanos	9	6	Como dije , ellos me dan mucha tristeza , pero eso no quiere decir que la promesa que Dios les hizo haya fallado . Lo que pasa es que no todos los que son descendientes de Israel son el verdadero Israel . [ d ]
PDT	Romanos	9	7	( A ) Ni todos son verdaderos hijos de Abraham por ser sus descendientes . Como Dios dijo : « Tu descendencia será trazada sólo a través de Isaac » . [ e ]
PDT	Romanos	9	8	O sea que no todos los descendientes físicos de Abraham son hijos de Dios . Son verdaderos hijos de Dios los que son hijos de Dios de acuerdo con la promesa que Dios le hizo a Abraham ,
PDT	Romanos	9	10	Y eso no es todo , Rebeca también tendría hijos . Esos hijos fueron los hijos de nuestro antepasado Isaac . 11-13 ( C ) Antes del nacimiento de los niños , Dios le anunció a Rebeca : « El hijo mayor va a ser siervo del menor » . [ h ] Lo dijo así para demostrar que ese era su plan . Dios eligió a ese niño para demostrar que él elige a quien quiere , y su elección no dependió de lo que los niños hubieran hecho .
PDT	Romanos	9	14	. - 9:11-13 Cita de Gn 25:23 . - 9:15 Cita de Éx 33:19 . - 9:17 Cita de Éx 9:16 . - 9:25 Cita de Os 2:23 . - 9:26 Cita de Os 1:10 . - 9:27-28 Cita de Is 10:22-23 . - 9:29 Cita de Is 1:9 . - 9:33 Cita de Is 8:14 ; 28:16 . ©
PDT	Romanos	9	15	( D ) ¡Claro que no ! Dios dijo a Moisés : « Tendré compasión y piedad de quien yo quiera » . [ i ]
PDT	Romanos	9	16	Así que Dios decide de quién va a tener compasión . Su decisión no depende de lo que la gente quiera o se afane por hacer .
PDT	Romanos	9	17	( E ) En la Escritura Dios dice al faraón : « Te elevé al puesto de rey para demostrar mi poder en tu vida y para darme a conocer en toda la tierra » . [ j ]
PDT	Romanos	9	18	Entonces Dios tiene compasión de quien él quiere tenerla y también es duro con quien él quiere serlo .
PDT	Romanos	9	19	Así que si alguno me preguntara : « Si nadie puede resistirse a lo que Dios quiere , ¿por qué , entonces , Dios nos echa la culpa ? »
